timestamp_utc,service,scenario,original_query,rewritten_query,excluded_terms,rewrite_error,use_llm,llm_model,llm_max_tokens,temperature,scoring_profile,min_score,limit,candidate_limit,rewrite_ms,search_ms,request_ms,rewrite_query_id,search_query_id,rewrite_total_elapsed_ms,search_total_elapsed_ms,request_total_elapsed_ms,rewrite_cost_total_credits,search_cost_total_credits,request_cost_total_credits,rewrite_cost_cloud_services_credits,search_cost_cloud_services_credits,rewrite_cost_compute_credits,search_cost_compute_credits,rewrite_cost_query_accel_credits,search_cost_query_accel_credits,include_tags_raw,include_tags_matched,include_tags_unknown,supported_languages_raw,supported_languages_matched,supported_languages_unknown,release_year_raw,release_year_from_raw,release_year_to_raw,release_year_matched,release_year_from_matched,release_year_to_matched,attribute_filters_enabled,attribute_filters_relaxed,attribute_filter_tags_requested,attribute_filter_supported_languages_requested,attribute_filter_release_year_requested,attribute_filter_release_year_from_requested,attribute_filter_release_year_to_requested,attribute_filter_tags,attribute_filter_supported_languages,attribute_filter_release_year,attribute_filter_release_year_from,attribute_filter_release_year_to,result_count,result_count_after_limit
2026-02-10T16:49:32+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,keyword_extreme,0.85,10,100,1433,1109,2542,01c252b1-0005-0843-0001-397a0006392e,01c252b1-0005-0843-0001-397a00063936,1312,50,1362,5.2e-05,8e-06,6e-05,5.2e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:49:36+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,no_reranker_balanced,0.3,10,100,1433,1028,2461,01c252b1-0005-0843-0001-397a00063946,01c252b1-0005-0843-0001-397a0006394a,1321,34,1355,4.8e-05,5e-06,5.3e-05,4.8e-05,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T16:49:39+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,no_reranker_balanced,0.65,10,100,1426,952,2378,01c252b1-0005-0843-0001-397a00063956,01c252b1-0005-0847-0001-397a0006197e,1380,75,1455,5e-05,1.1e-05,6.1e-05,5e-05,1.1e-05,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T16:49:42+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,no_reranker_balanced,0.75,10,100,1583,1023,2606,01c252b1-0005-0847-0001-397a00061986,01c252b1-0005-0847-0001-397a0006198e,1454,50,1504,6.4e-05,8e-06,7.2e-05,6.4e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:49:45+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,no_reranker_balanced,0.85,10,100,1288,1022,2310,01c252b1-0005-0843-0001-397a0006396a,01c252b1-0005-0843-0001-397a00063972,1240,54,1294,6e-05,8e-06,6.8e-05,6e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:49:48+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,low_latency,0.3,10,100,1332,895,2227,01c252b1-0005-0843-0001-397a0006397a,01c252b1-0005-0843-0001-397a00063982,1227,36,1263,6.3e-05,5e-06,6.8e-05,6.3e-05,5e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T16:49:51+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,low_latency,0.65,10,100,1460,924,2384,01c252b1-0005-0847-0001-397a000619a6,01c252b1-0005-0843-0001-397a0006398e,1356,39,1395,8.4e-05,6e-06,9e-05,8.4e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,2,2
2026-02-10T16:49:54+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,low_latency,0.75,10,100,2069,902,2971,01c252b1-0005-0847-0001-397a000619b2,01c252b1-0005-0847-0001-397a000619ba,2022,56,2078,8.1e-05,8e-06,8.9e-05,8.1e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:49:58+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,cat protagonist feline main character,"[""cats""]",,True,openai-gpt-4.1,120,0.6,low_latency,0.85,10,100,1964,917,2881,01c252b1-0005-0847-0001-397a000619c2,01c252b1-0005-0843-0001-397a0006399e,1834,58,1892,7.8e-05,9e-06,8.7e-05,7.8e-05,9e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:50:02+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist animal,"[""cats""]",,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.3,10,100,1469,1876,3345,01c252b1-0005-0847-0001-397a000619d2,01c252b2-0005-0843-0001-397a000639aa,1422,42,1464,8.2e-05,6e-06,8.8e-05,8.2e-05,6e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:50:05+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.65,10,100,1130,1130,2260,01c252b2-0005-0843-0001-397a000639b2,01c252b2-0005-0843-0001-397a000639be,1016,50,1066,4.9e-05,8e-06,5.7e-05,4.9e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,1,1
2026-02-10T16:50:08+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.75,10,100,1210,1262,2472,01c252b2-0005-0847-0001-397a000619e2,01c252b2-0005-0847-0001-397a000619ea,1161,69,1230,5.9e-05,1e-05,6.9e-05,5.9e-05,1e-05,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:50:12+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,game about cats but NO cats (exclude cats) — yet the main character must be a cat,main character cat feline protagonist,"[""cats""]",,True,openai-gpt-4.1,120,0.6,reranker_heavy,0.85,10,100,1305,1360,2665,01c252b2-0005-0847-0001-397a000619f2,01c252b2-0005-0843-0001-397a000639d2,1251,54,1305,6.4e-05,8e-06,7.2e-05,6.4e-05,8e-06,,,,,[],[],[],[],[],[],,,,,,,True,False,[],[],,,,[],[],,,,0,0
2026-02-10T16:50:17+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,balanced_default,0.3,10,100,2183,2469,4652,01c252b2-0005-0843-0001-397a000639d6,01c252b2-0005-0847-0001-397a00061a06;01c252b2-0005-0843-0001-397a000639e2,2131,164,2295,5.2e-05,2.5e-05,7.7e-05,5.2e-05,2.5e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:50:23+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,balanced_default,0.65,10,100,1522,3384,4906,01c252b2-0005-0847-0001-397a00061a12,01c252b2-0005-0843-0001-397a000639ee;01c252b2-0005-0843-0001-397a000639fa,1473,180,1653,6.6e-05,2.8e-05,9.4e-05,6.6e-05,2.8e-05,,,,,"[""cyberpunk"", ""cat"", ""2D"", ""pixel-art"", ""top-down"", ""turn-based""]","[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]","[""cat"", ""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]",[],,,,[],[],,,,100,10
2026-02-10T16:50:29+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,balanced_default,0.75,10,100,2203,2990,5193,01c252b2-0005-0847-0001-397a00061a22,01c252b2-0005-0847-0001-397a00061a26;01c252b2-0005-0847-0001-397a00061a2e,2153,124,2277,0.000108,1.9e-05,0.000127,0.000108,1.9e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:50:35+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,balanced_default,0.85,10,100,2493,2765,5258,01c252b2-0005-0847-0001-397a00061a36,01c252b2-0005-0843-0001-397a00063a16;01c252b2-0005-0847-0001-397a00061a42,2445,118,2563,7.3e-05,1.8e-05,9.1e-05,7.3e-05,1.8e-05,,,,,"[""cyberpunk"", ""cat"", ""2D"", ""pixel-art"", ""top-down"", ""turn-based""]","[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]","[""cat"", ""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]",[],,,,[],[],,,,0,0
2026-02-10T16:50:40+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,keyword_focus,0.3,10,100,1536,3283,4819,01c252b2-0005-0847-0001-397a00061a4a,01c252b2-0005-0843-0001-397a00063a26;01c252b2-0005-0843-0001-397a00063a32,1480,244,1724,6.6e-05,3.7e-05,0.000103,6.6e-05,3.7e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:50:45+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,keyword_focus,0.65,10,100,2002,2010,4012,01c252b2-0005-0843-0001-397a00063a3a,01c252b2-0005-0843-0001-397a00063a42;01c252b2-0005-0847-0001-397a00061a5e,1845,110,1955,0.000138,1.6e-05,0.000154,0.000138,1.6e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:50:50+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,keyword_focus,0.75,10,100,1512,2149,3661,01c252b2-0005-0843-0001-397a00063a4a,01c252b2-0005-0847-0001-397a00061a6e;01c252b2-0005-0843-0001-397a00063a56,1347,92,1439,6.3e-05,1.4e-05,7.7e-05,6.3e-05,1.4e-05,,,,,"[""cyberpunk"", ""cat"", ""2D"", ""pixel-art"", ""top-down"", ""turn-based""]","[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]","[""cat"", ""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]",[],,,,[],[],,,,100,10
2026-02-10T16:50:54+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,keyword_focus,0.85,10,100,1740,2214,3954,01c252b2-0005-0847-0001-397a00061a7a,01c252b2-0005-0843-0001-397a00063a62;01c252b2-0005-0847-0001-397a00061a86,1615,140,1755,6.2e-05,2.2e-05,8.4e-05,6.2e-05,2.2e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,0,0
2026-02-10T16:51:02+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,semantic_focus,0.3,10,100,3056,3509,6565,01c252b2-0005-0843-0001-397a00063a6e,01c252b2-0005-0843-0001-397a00063a72;01c252b3-0005-0843-0001-397a00063a7a,2977,261,3238,0.000194,4e-05,0.000234,0.000194,4e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:51:07+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,semantic_focus,0.65,10,100,1568,3173,4741,01c252b3-0005-0847-0001-397a00061a9e,01c252b3-0005-0843-0001-397a00063a82;01c252b3-0005-0843-0001-397a00063a8e,1505,179,1684,6.1e-05,2.7e-05,8.8e-05,6.1e-05,2.7e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:51:11+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,semantic_focus,0.75,10,100,1368,2029,3397,01c252b3-0005-0843-0001-397a00063a96,01c252b3-0005-0847-0001-397a00061ab2;01c252b3-0005-0847-0001-397a00061abe,1315,142,1457,6.7e-05,2.1e-05,8.8e-05,6.7e-05,2.1e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:51:16+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,semantic_focus,0.85,10,100,1452,2037,3489,01c252b3-0005-0843-0001-397a00063aa2,01c252b3-0005-0843-0001-397a00063aaa;01c252b3-0005-0847-0001-397a00061ad2,1286,104,1390,7e-05,1.6e-05,8.6e-05,7e-05,1.6e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,0,0
2026-02-10T16:51:20+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.3,10,100,1331,2055,3386,01c252b3-0005-0843-0001-397a00063ab6,01c252b3-0005-0843-0001-397a00063abe;01c252b3-0005-0843-0001-397a00063ac6,1238,99,1337,6.4e-05,1.5e-05,7.9e-05,6.4e-05,1.5e-05,,,,,"[""cyberpunk"", ""cat"", ""2D"", ""pixel-art"", ""top-down"", ""turn-based""]","[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]","[""cat"", ""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]",[],,,,[],[],,,,100,10
2026-02-10T16:51:25+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.65,10,100,2085,2231,4316,01c252b3-0005-0847-0001-397a00061aea,01c252b3-0005-0843-0001-397a00063ace;01c252b3-0005-0843-0001-397a00063ad2,1964,137,2101,6.1e-05,2e-05,8.1e-05,6.1e-05,2e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:51:29+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.75,10,100,1435,2098,3533,01c252b3-0005-0847-0001-397a00061b02,01c252b3-0005-0843-0001-397a00063ada;01c252b3-0005-0847-0001-397a00061b12,1375,133,1508,5.8e-05,2e-05,7.8e-05,5.8e-05,2e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:51:34+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,keyword_extreme,0.85,10,100,1382,2252,3634,01c252b3-0005-0847-0001-397a00061b1e,01c252b3-0005-0847-0001-397a00061b22;01c252b3-0005-0843-0001-397a00063aea,1281,98,1379,6.2e-05,1.5e-05,7.7e-05,6.2e-05,1.5e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,0,0
2026-02-10T16:51:41+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.3,10,100,3366,3321,6687,01c252b3-0005-0843-0001-397a00063af2,01c252b3-0005-0843-0001-397a00063afa;01c252b3-0005-0843-0001-397a00063b06,2719,262,2981,0.000227,4e-05,0.000267,0.000227,4e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:51:46+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.65,10,100,1848,2148,3996,01c252b3-0005-0847-0001-397a00061b36,01c252b3-0005-0843-0001-397a00063b0e;01c252b3-0005-0843-0001-397a00063b16,1801,141,1942,6.4e-05,2.1e-05,8.5e-05,6.4e-05,2.1e-05,,,,,"[""cyberpunk"", ""cat"", ""2D"", ""pixel-art"", ""top-down"", ""turn-based""]","[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]","[""cat"", ""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""2D"", ""top-down"", ""turn-based""]",[],,,,[],[],,,,100,10
2026-02-10T16:51:51+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.75,10,100,1537,2488,4025,01c252b3-0005-0843-0001-397a00063b22,01c252b3-0005-0843-0001-397a00063b2a;01c252b3-0005-0843-0001-397a00063b32,1480,106,1586,9.9e-05,1.6e-05,0.000115,9.9e-05,1.6e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:51:55+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,no_reranker_balanced,0.85,10,100,1714,2128,3842,01c252b3-0005-0847-0001-397a00061b52,01c252b3-0005-0847-0001-397a00061b56;01c252b3-0005-0843-0001-397a00063b42,1665,134,1799,8.2e-05,2e-05,0.000102,8.2e-05,2e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,0,0
2026-02-10T16:52:02+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,low_latency,0.3,10,100,2970,3055,6025,01c252b3-0005-0843-0001-397a00063b4a,01c252b3-0005-0847-0001-397a00061b72;01c252b4-0005-0843-0001-397a00063b52,2853,180,3033,0.00026,2.7e-05,0.000287,0.00026,2.7e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
2026-02-10T16:52:06+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,low_latency,0.65,10,100,1910,1895,3805,01c252b4-0005-0843-0001-397a00063b5a,01c252b4-0005-0843-0001-397a00063b62;01c252b4-0005-0847-0001-397a00061b82,1851,84,1935,0.000114,1.2e-05,0.000126,0.000114,1.2e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""top-down"", ""turn-based""]","[""cyberpunk"", ""cats"", ""top-down"", ""turn-based""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""top-down"", ""turn-based""]",[],,,,[],[],,,,100,10
2026-02-10T16:52:10+00:00,CORTEX_DB.RAW.CAT_GAMES_SVC_1_5,default,"Stray-like cyberpunk cat adventure, but also 2D pixel-art top-down and turn-based",Stray-like cyberpunk cat adventure 2D pixel-art top-down turn-based,[],,True,openai-gpt-4.1,120,0.0,low_latency,0.75,10,100,1281,1940,3221,01c252b4-0005-0847-0001-397a00061b8a,01c252b4-0005-0843-0001-397a00063b76;01c252b4-0005-0847-0001-397a00061b96,1198,83,1281,5.8e-05,1.2e-05,7e-05,5.8e-05,1.2e-05,,,,,"[""cyberpunk"", ""cats"", ""pixel-art"", ""turn-based"", ""top-down""]","[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]","[""pixel-art""]",[],[],[],,,,,,,True,True,"[""cyberpunk"", ""cats"", ""turn-based"", ""top-down""]",[],,,,[],[],,,,100,10
